casa,id_ext,fase_global,local,data_inicio,data_fim,local_casa,pulou
camara,2192263,Pré-Construção,,NA,NA,camara,FALSE
camara,2192263,Construção,Comissões,NA,NA,camara,FALSE
camara,2192263,Construção,Plenário,NA,NA,camara,FALSE
camara,2192263,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2192263,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2192263,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2192263,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2192263,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2192263,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2192263,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2192263,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2206105,Pré-Construção,,NA,NA,camara,FALSE
camara,2206105,Construção,Comissões,NA,NA,camara,FALSE
camara,2206105,Construção,Plenário,NA,NA,camara,FALSE
camara,2206105,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2206105,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2206105,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2206105,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2206105,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2206105,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2206105,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2206105,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2194820,Pré-Construção,,NA,NA,camara,FALSE
camara,2194820,Construção,Comissões,NA,NA,camara,FALSE
camara,2194820,Construção,Plenário,NA,NA,camara,FALSE
camara,2194820,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2194820,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2194820,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2194820,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2194820,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2194820,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2194820,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2194820,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2218177,Pré-Construção,,NA,NA,camara,FALSE
camara,2218177,Construção,Comissões,NA,NA,camara,FALSE
camara,2218177,Construção,Plenário,NA,NA,camara,FALSE
camara,2218177,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2218177,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2218177,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2218177,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2218177,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2218177,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2218177,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2218177,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2231711,Pré-Construção,,NA,NA,camara,FALSE
camara,2231711,Construção,Comissões,NA,NA,camara,FALSE
camara,2231711,Construção,Plenário,NA,NA,camara,FALSE
camara,2231711,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2231711,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2231711,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2231711,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2231711,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2231711,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2231711,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2231711,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2200572,Pré-Construção,,NA,NA,camara,FALSE
camara,2200572,Construção,Comissões,NA,NA,camara,FALSE
camara,2200572,Construção,Plenário,NA,NA,camara,FALSE
camara,2200572,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2200572,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2200572,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2200572,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2200572,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2200572,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2200572,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2200572,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2205527,Pré-Construção,,NA,NA,camara,FALSE
camara,2205527,Construção,Comissões,NA,NA,camara,FALSE
camara,2205527,Construção,Plenário,NA,NA,camara,FALSE
camara,2205527,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2205527,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2205527,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2205527,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2205527,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2205527,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2205527,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2205527,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2197956,Pré-Construção,,NA,NA,camara,FALSE
camara,2197956,Construção,Comissões,NA,NA,camara,FALSE
camara,2197956,Construção,Plenário,NA,NA,camara,FALSE
camara,2197956,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2197956,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2197956,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2197956,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2197956,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2197956,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2197956,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2197956,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2263650,Pré-Construção,,NA,NA,camara,FALSE
camara,2263650,Construção,Comissões,NA,NA,camara,FALSE
camara,2263650,Construção,Plenário,NA,NA,camara,FALSE
camara,2263650,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2263650,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2263650,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2263650,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2263650,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2263650,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2263650,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2263650,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2263735,Pré-Construção,,NA,NA,camara,FALSE
camara,2263735,Construção,Comissões,NA,NA,camara,FALSE
camara,2263735,Construção,Plenário,NA,NA,camara,FALSE
camara,2263735,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2263735,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2263735,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2263735,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2263735,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2263735,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2263735,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2263735,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2218243,Pré-Construção,,NA,NA,camara,FALSE
camara,2218243,Construção,Comissões,NA,NA,camara,FALSE
camara,2218243,Construção,Plenário,NA,NA,camara,FALSE
camara,2218243,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2218243,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2218243,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2218243,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2218243,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2218243,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2218243,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2218243,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2218244,Pré-Construção,,NA,NA,camara,FALSE
camara,2218244,Construção,Comissões,NA,NA,camara,FALSE
camara,2218244,Construção,Plenário,NA,NA,camara,FALSE
camara,2218244,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2218244,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2218244,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2218244,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2218244,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2218244,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2218244,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2218244,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2220973,Pré-Construção,,NA,NA,camara,FALSE
camara,2220973,Construção,Comissões,NA,NA,camara,FALSE
camara,2220973,Construção,Plenário,NA,NA,camara,FALSE
camara,2220973,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2220973,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2220973,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2220973,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2220973,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2220973,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2220973,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2220973,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2229142,Pré-Construção,,NA,NA,camara,FALSE
camara,2229142,Construção,Comissões,NA,NA,camara,FALSE
camara,2229142,Construção,Plenário,NA,NA,camara,FALSE
camara,2229142,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2229142,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2229142,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2229142,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2229142,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2229142,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2229142,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2229142,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2266103,Pré-Construção,,NA,NA,camara,FALSE
camara,2266103,Construção,Comissões,NA,NA,camara,FALSE
camara,2266103,Construção,Plenário,NA,NA,camara,FALSE
camara,2266103,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2266103,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2266103,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2266103,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2266103,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2266103,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2266103,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2266103,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2266108,Pré-Construção,,NA,NA,camara,FALSE
camara,2266108,Construção,Comissões,NA,NA,camara,FALSE
camara,2266108,Construção,Plenário,NA,NA,camara,FALSE
camara,2266108,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2266108,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2266108,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2266108,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2266108,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2266108,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2266108,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2266108,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2259427,Pré-Construção,,NA,NA,camara,FALSE
camara,2259427,Construção,Comissões,NA,NA,camara,FALSE
camara,2259427,Construção,Plenário,NA,NA,camara,FALSE
camara,2259427,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2259427,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2259427,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2259427,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2259427,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2259427,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2259427,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2259427,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2231622,Pré-Construção,,NA,NA,camara,FALSE
camara,2231622,Construção,Comissões,NA,NA,camara,FALSE
camara,2231622,Construção,Plenário,NA,NA,camara,FALSE
camara,2231622,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2231622,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2231622,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2231622,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2231622,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2231622,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2231622,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2231622,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2263777,Pré-Construção,,NA,NA,camara,FALSE
camara,2263777,Construção,Comissões,NA,NA,camara,FALSE
camara,2263777,Construção,Plenário,NA,NA,camara,FALSE
camara,2263777,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2263777,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2263777,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2263777,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2263777,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2263777,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2263777,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2263777,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2236840,Pré-Construção,,NA,NA,camara,FALSE
camara,2236840,Construção,Comissões,NA,NA,camara,FALSE
camara,2236840,Construção,Plenário,NA,NA,camara,FALSE
camara,2236840,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2236840,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2236840,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2236840,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2236840,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2236840,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2236840,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2236840,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2236761,Pré-Construção,,NA,NA,camara,FALSE
camara,2236761,Construção,Comissões,NA,NA,camara,FALSE
camara,2236761,Construção,Plenário,NA,NA,camara,FALSE
camara,2236761,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2236761,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2236761,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2236761,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2236761,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2236761,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2236761,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2236761,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2259673,Pré-Construção,,NA,NA,camara,FALSE
camara,2259673,Construção,Comissões,NA,NA,camara,FALSE
camara,2259673,Construção,Plenário,NA,NA,camara,FALSE
camara,2259673,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2259673,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2259673,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2259673,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2259673,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2259673,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2259673,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2259673,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2259680,Pré-Construção,,NA,NA,camara,FALSE
camara,2259680,Construção,Comissões,NA,NA,camara,FALSE
camara,2259680,Construção,Plenário,NA,NA,camara,FALSE
camara,2259680,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2259680,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2259680,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2259680,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2259680,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2259680,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2259680,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2259680,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2259684,Pré-Construção,,NA,NA,camara,FALSE
camara,2259684,Construção,Comissões,NA,NA,camara,FALSE
camara,2259684,Construção,Plenário,NA,NA,camara,FALSE
camara,2259684,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2259684,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2259684,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2259684,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2259684,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2259684,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2259684,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2259684,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2266316,Pré-Construção,,NA,NA,camara,FALSE
camara,2266316,Construção,Comissões,NA,NA,camara,FALSE
camara,2266316,Construção,Plenário,NA,NA,camara,FALSE
camara,2266316,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2266316,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2266316,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2266316,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2266316,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2266316,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2266316,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2266316,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2266284,Pré-Construção,,NA,NA,camara,FALSE
camara,2266284,Construção,Comissões,NA,NA,camara,FALSE
camara,2266284,Construção,Plenário,NA,NA,camara,FALSE
camara,2266284,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2266284,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2266284,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2266284,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2266284,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2266284,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2266284,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2266284,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2236893,Pré-Construção,,NA,NA,camara,FALSE
camara,2236893,Construção,Comissões,NA,NA,camara,FALSE
camara,2236893,Construção,Plenário,NA,NA,camara,FALSE
camara,2236893,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2236893,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2236893,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2236893,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2236893,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2236893,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2236893,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2236893,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2236958,Pré-Construção,,NA,NA,camara,FALSE
camara,2236958,Construção,Comissões,NA,NA,camara,FALSE
camara,2236958,Construção,Plenário,NA,NA,camara,FALSE
camara,2236958,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2236958,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2236958,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2236958,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2236958,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2236958,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2236958,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2236958,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2236932,Pré-Construção,,NA,NA,camara,FALSE
camara,2236932,Construção,Comissões,NA,NA,camara,FALSE
camara,2236932,Construção,Plenário,NA,NA,camara,FALSE
camara,2236932,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2236932,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2236932,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2236932,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2236932,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2236932,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2236932,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2236932,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2252113,Pré-Construção,,NA,NA,camara,FALSE
camara,2252113,Construção,Comissões,NA,NA,camara,FALSE
camara,2252113,Construção,Plenário,NA,NA,camara,FALSE
camara,2252113,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2252113,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2252113,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2252113,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2252113,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2252113,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2252113,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2252113,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2252052,Pré-Construção,,NA,NA,camara,FALSE
camara,2252052,Construção,Comissões,NA,NA,camara,FALSE
camara,2252052,Construção,Plenário,NA,NA,camara,FALSE
camara,2252052,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2252052,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2252052,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2252052,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2252052,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2252052,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2252052,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2252052,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2259826,Pré-Construção,,NA,NA,camara,FALSE
camara,2259826,Construção,Comissões,NA,NA,camara,FALSE
camara,2259826,Construção,Plenário,NA,NA,camara,FALSE
camara,2259826,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2259826,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2259826,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2259826,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2259826,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2259826,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2259826,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2259826,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2262788,Pré-Construção,,NA,NA,camara,FALSE
camara,2262788,Construção,Comissões,NA,NA,camara,FALSE
camara,2262788,Construção,Plenário,NA,NA,camara,FALSE
camara,2262788,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2262788,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2262788,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2262788,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2262788,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2262788,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2262788,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2262788,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2237205,Pré-Construção,,NA,NA,camara,FALSE
camara,2237205,Construção,Comissões,NA,NA,camara,FALSE
camara,2237205,Construção,Plenário,NA,NA,camara,FALSE
camara,2237205,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2237205,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2237205,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2237205,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2237205,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2237205,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2237205,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2237205,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2252159,Pré-Construção,,NA,NA,camara,FALSE
camara,2252159,Construção,Comissões,NA,NA,camara,FALSE
camara,2252159,Construção,Plenário,NA,NA,camara,FALSE
camara,2252159,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2252159,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2252159,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2252159,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2252159,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2252159,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2252159,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2252159,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2256399,Pré-Construção,,NA,NA,camara,FALSE
camara,2256399,Construção,Comissões,NA,NA,camara,FALSE
camara,2256399,Construção,Plenário,NA,NA,camara,FALSE
camara,2256399,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2256399,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2256399,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2256399,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2256399,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2256399,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2256399,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2256399,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2237358,Pré-Construção,,NA,NA,camara,FALSE
camara,2237358,Construção,Comissões,NA,NA,camara,FALSE
camara,2237358,Construção,Plenário,NA,NA,camara,FALSE
camara,2237358,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2237358,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2237358,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2237358,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2237358,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2237358,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2237358,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2237358,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2260423,Pré-Construção,,NA,NA,camara,FALSE
camara,2260423,Construção,Comissões,NA,NA,camara,FALSE
camara,2260423,Construção,Plenário,NA,NA,camara,FALSE
camara,2260423,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2260423,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2260423,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2260423,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2260423,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2260423,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2260423,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2260423,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2202983,Pré-Construção,,NA,NA,camara,FALSE
camara,2202983,Construção,Comissões,NA,NA,camara,FALSE
camara,2202983,Construção,Plenário,NA,NA,camara,FALSE
camara,2202983,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2202983,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2202983,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2202983,Pré-Revisão II,,NA,NA,camara,FALSE
