id_documento,id_principal,casa,sigla_tipo,numero,ano,data_apresentacao,ementa,cod_tipo_documento,descricao_tipo_documento,ementa_detalhada,keywords,status_proposicao_cod_situacao,status_proposicao_cod_tipo_tramitacao,status_proposicao_data_hora,status_proposicao_descricao_situacao,status_proposicao_descricao_tramitacao,status_proposicao_despacho,status_proposicao_regime,status_proposicao_sequencia,status_proposicao_sigla_orgao,status_proposicao_uri_orgao,status_proposicao_uri_ultimo_relator,status_proposicao_url,uri_documento,uri_autores,uri_prop_posterior,uri_prop_principal,uri_ultimo_relator,url_inteiro_teor,status_proposicao_ambito,uri_orgao_numerador
2198168,2198168,camara,PDL,133,2019,2019-04-15T20:19,"Susta os efeitos do Decreto nº 9.760, de 11 de abril de 2019, que ""Altera o Decreto nº 6.514, de 22 de julho de 2008, que dispõe sobre as infrações e sanções administrativas ao meio ambiente e estabelece o processo administrativo federal para apuração destas infrações"".",557,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,,"Sustação, decreto, Infração administrativa ambiental, flexibilização, Penalidade administrativa, Núcleo de Conciliação Ambiental, procedimento, competência.",925,500,2019-04-17T16:47,Tramitando em Conjunto,Recebimento,"Recebimento pela CMADS, apensado ao PDL-114/2019","Ordinária (Art. 151, III, RICD)",16,CMADS,https://dadosabertos.camara.leg.br/api/v2/orgaos/6174,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2198168,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2198168/autores,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2197956,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1733261,Regimental,NA
2198495,2197956,camara,REQ,1250,2019,2019-04-16T17:38,"Requer subscrição ao Projeto de Decreto Legislativo nº 114, de 2019, que ""Susta, nos termos do art. 49, V, da Constituição Federal, o Decreto nº 9.760, de 11 de abril de 2019, que altera o Decreto nº 6.514, de 22 de julho de 2008, que ""dispõe sobre as infrações e sanções administrativas ao meio ambiente e estabelece o processo administrativo federal para apuração destas infrações."".",147,Requerimento,NA,NA,1285,500,2019-05-07T15:51,Tramitação do Requerimento Finalizada,Recebimento,Recebimento pela CCP.,.,15,CCP,https://dadosabertos.camara.leg.br/api/v2/orgaos/186,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2198495,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2198495/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1734011,Protocolar,NA
2200572,2200572,camara,PDL,229,2019,2019-05-08T12:54,"Susta a aplicação do Decreto n° 9.784, de 07 de maio de 2019"", que ""Declara a revogação, para fins do disposto no art. 16 da Lei Complementar nº 95, de 26 de fevereiro de 1998, e no art. 9º do Decreto nº 9.759, de 11 de abril de 2019, de decretos normativos"".",557,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,,"Sustação, Decreto, revogação, criação, Órgão colegiado, administração federal, participação, sociedade civil, política pública.",915,504,2019-12-03T18:56,Aguardando Parecer,Notificação de Apensação,Apensação do PDL 710/2019 a esta proposição.,"Ordinária (Art. 151, III, RICD)",23,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,https://dadosabertos.camara.leg.br/api/v2/deputados/73891,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2200572,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2200572/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1742954,Protocolar,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003
2202983,2200572,camara,PDL,260,2019,2019-05-14T09:50,"Susta a aplicação do Decreto n° 9.784, de 07 de maio de 2019"", que ""Declara a revogação, para fins do disposto no art. 16 da Lei Complementar nº 95, de 26 de fevereiro de 1998, e no art. 9º do Decreto nº 9.759, de 11 de abril de 2019, de decretos normativos"".",557,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,,"Sustação, Decreto, revogação, criação, Órgão colegiado, administração federal, participação, sociedade civil, política pública.",925,106,2019-05-20T19:20,Tramitando em Conjunto,Apensação,Apensação desta proposição ao PDL 229/2019.,"Ordinária (Art. 151, III, RICD)",16,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2202983,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2202983/autores,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2200572,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1747102,Protocolar,NA
2202983,2202983,camara,PDL,260,2019,2019-05-14T09:50,"Susta a aplicação do Decreto n° 9.784, de 07 de maio de 2019"", que ""Declara a revogação, para fins do disposto no art. 16 da Lei Complementar nº 95, de 26 de fevereiro de 1998, e no art. 9º do Decreto nº 9.759, de 11 de abril de 2019, de decretos normativos"".",557,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,,"Sustação, Decreto, revogação, criação, Órgão colegiado, administração federal, participação, sociedade civil, política pública.",925,106,2019-05-20T19:20,Tramitando em Conjunto,Apensação,Apensação desta proposição ao PDL 229/2019.,"Ordinária (Art. 151, III, RICD)",16,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2202983,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2202983/autores,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2200572,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1747102,Protocolar,NA
2203903,2203903,camara,PDL,281,2019,2019-05-21T09:54,"Susta a aplicação dos dispositivos do Inciso XXVII, do Art. 1° e do Inciso XXXVI, do Artigo Único, do Decreto n° 9.784, de 07 de maio de 2019, revoga o Comitê Gestor do Plano de Desenvolvimento Regional Sustentável do Xingu.",557,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,,"Sustação, dispositivo legal, Decreto, revogação, criação, Comitê Gestor do Plano de Desenvolvimento Regional Sustentável do Xingu.",925,106,2019-05-24T09:00,Tramitando em Conjunto,Apensação,Apensação desta proposição ao PDL 229/2019.,"Ordinária (Art. 151, III, RICD)",16,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2203903,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2203903/autores,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2200572,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1749911,Protocolar,NA
2203903,2200572,camara,PDL,281,2019,2019-05-21T09:54,"Susta a aplicação dos dispositivos do Inciso XXVII, do Art. 1° e do Inciso XXXVI, do Artigo Único, do Decreto n° 9.784, de 07 de maio de 2019, revoga o Comitê Gestor do Plano de Desenvolvimento Regional Sustentável do Xingu.",557,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,,"Sustação, dispositivo legal, Decreto, revogação, criação, Comitê Gestor do Plano de Desenvolvimento Regional Sustentável do Xingu.",925,106,2019-05-24T09:00,Tramitando em Conjunto,Apensação,Apensação desta proposição ao PDL 229/2019.,"Ordinária (Art. 151, III, RICD)",16,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2203903,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2203903/autores,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2200572,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1749911,Protocolar,NA
2204564,2204564,camara,PDL,294,2019,2019-05-23T12:13,"Susta os efeitos da Portaria Ibama n° 1.135, de 3 de abril de 2019, que ""Delega competência aos Diretores de Proteção Ambiental, de Uso Sustentável da Biodiversidade e Florestas, e de Planejamento, Administração e Logística deste Instituto, para os fins que especifica e dá outras providências.""",557,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,,"Sustação, Portaria, Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (Ibama), Delegação de competência, diretor, unidade administrativa, Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (Ibama), supervisão, Superintendência, Distrito Federal.",915,320,2019-06-13T00:00,Aguardando Parecer,Designação de Relator,"Designado Relator, Dep. Leônidas Cristino (PDT-CE)","Ordinária (Art. 151, III, RICD)",16,CMADS,https://dadosabertos.camara.leg.br/api/v2/orgaos/6174,https://dadosabertos.camara.leg.br/api/v2/deputados/74299,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2204564,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2204564/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1751893,Regimental,https://dadosabertos.camara.leg.br/api/v2/orgaos/6174
2205373,2205388,camara,PDL,342,2019,2019-05-29T13:55,"Susta os efeitos da aplicação do Decreto nº 9.806, de 28 de maio de 2019, que ""Altera o Decreto nº 99.274, de 6 de junho de 1990, para dispor sobre a composição e o funcionamento do Conselho Nacional do Meio Ambiente - Conama"".",557,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,,"Sustação, Decreto, redução, conselheiro, composição, Conselho Nacional do Meio Ambiente (CONAMA).",925,500,2019-06-13T16:33,Tramitando em Conjunto,Recebimento,"Recebimento pela CMADS, apensado ao PDL-340/2019","Ordinária (Art. 151, III, RICD)",29,CMADS,https://dadosabertos.camara.leg.br/api/v2/orgaos/6174,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205373,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205373/autores,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205388,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1756813,Regimental,NA
2205373,2205373,camara,PDL,342,2019,2019-05-29T13:55,"Susta os efeitos da aplicação do Decreto nº 9.806, de 28 de maio de 2019, que ""Altera o Decreto nº 99.274, de 6 de junho de 1990, para dispor sobre a composição e o funcionamento do Conselho Nacional do Meio Ambiente - Conama"".",557,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,,"Sustação, Decreto, redução, conselheiro, composição, Conselho Nacional do Meio Ambiente (CONAMA).",925,500,2019-06-13T16:33,Tramitando em Conjunto,Recebimento,"Recebimento pela CMADS, apensado ao PDL-340/2019","Ordinária (Art. 151, III, RICD)",29,CMADS,https://dadosabertos.camara.leg.br/api/v2/orgaos/6174,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205373,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205373/autores,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205388,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1756813,Regimental,NA
2205388,2205388,camara,PDL,340,2019,2019-05-29T12:52,"Susta os efeitos do Decreto nº 9.806, de 28 de maio de 2019, que altera o Decreto nº 99.274, para dispor sobre a composição e o funcionamento do Conselho Nacional do Meio Ambiente - Conama.",557,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,,"Sustação, Decreto, redução, conselheiro, composição, Conselho Nacional do Meio Ambiente (CONAMA).",924,194,2019-12-04T10:00,Pronta para Pauta,Apresentação de Requerimento,Não deliberado devido à falta de quorum em verificação de votação do requerimento de retirada de pauta.,"Ordinária (Art. 151, III, RICD)",46,CMADS,https://dadosabertos.camara.leg.br/api/v2/orgaos/6174,https://dadosabertos.camara.leg.br/api/v2/deputados/204468,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205388,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205388/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1756776,Regimental,https://dadosabertos.camara.leg.br/api/v2/orgaos/6174
2205479,2205388,camara,PDL,341,2019,2019-05-29T15:16,"Susta o Decreto nº 9.806, de 28 de maio de 2019, que altera o Decreto nº 99.274, de 6 de junho de 1990, para dispor sobre a composição e o funcionamento do Conselho Nacional do Meio Ambiente - Conama.",557,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,,"Sustação, Decreto, redução, conselheiro, composição, Conselho Nacional do Meio Ambiente (CONAMA).",925,500,2019-06-13T16:33,Tramitando em Conjunto,Recebimento,"Recebimento pela CMADS, apensado ao PDL-340/2019","Ordinária (Art. 151, III, RICD)",18,CMADS,https://dadosabertos.camara.leg.br/api/v2/orgaos/6174,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205479,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205479/autores,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205388,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1756978,Regimental,NA
2205479,2205479,camara,PDL,341,2019,2019-05-29T15:16,"Susta o Decreto nº 9.806, de 28 de maio de 2019, que altera o Decreto nº 99.274, de 6 de junho de 1990, para dispor sobre a composição e o funcionamento do Conselho Nacional do Meio Ambiente - Conama.",557,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,,"Sustação, Decreto, redução, conselheiro, composição, Conselho Nacional do Meio Ambiente (CONAMA).",925,500,2019-06-13T16:33,Tramitando em Conjunto,Recebimento,"Recebimento pela CMADS, apensado ao PDL-340/2019","Ordinária (Art. 151, III, RICD)",18,CMADS,https://dadosabertos.camara.leg.br/api/v2/orgaos/6174,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205479,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205479/autores,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205388,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1756978,Regimental,NA
2205527,2205527,camara,PDL,344,2019,2019-05-29T16:53,"Susta parcialmente o Decreto nº 275, de 27 de outubro de 1991, para excluir o assentamento Nova Floresta da área demarcada como reserva indígena Uru-eu-wau-wau, localizada no Estado de Rondônia.",557,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,,"Sustação, parte, decreto, homologação, delimitação, Área Indígena Uru-Eu-Wau-Wau, Rondônia, Projeto de Assentamento Rural Nova Floresta.",950,200,2019-06-28T00:00,Retirado pelo Autor,Retirada pelo Autor,"Retirado o PDL 344/2019, em face do deferimento do Requerimento n. 1649/2019, nos termos dos arts. 104, caput, e 114, VII, do RICD.",.,16,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205527,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205527/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757067,Regimental,https://dadosabertos.camara.leg.br/api/v2/orgaos/180
2205541,2205541,camara,PDL,345,2019,2019-05-29T17:26,"Susta a aplicação do Decreto nº 9.806, de 28 de maio de 2019, que altera o Decreto nº 99.274, de 6 de junho de 1990, para dispor sobre a composição e o funcionamento do Conselho Nacional do Meio Ambiente - Conama.",557,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,,"Sustação, Decreto, redução, conselheiro, composição, Conselho Nacional do Meio Ambiente (CONAMA).",925,500,2019-06-13T16:33,Tramitando em Conjunto,Recebimento,"Recebimento pela CMADS, apensado ao PDL-340/2019","Ordinária (Art. 151, III, RICD)",16,CMADS,https://dadosabertos.camara.leg.br/api/v2/orgaos/6174,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205541,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205541/autores,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205388,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757105,Regimental,NA
